Video Name,Date,Time,Total Count,Car Count,Truck Count,Bus Count,Motorcycle Count
lane4.mp4,2025-04-12,11:50:33,52,42,5,5,0
lane2.mp4,2025-04-12,11:50:33,42913,38238,3779,896,0
lane2.mp4,2025-04-12,11:50:33,14064,12287,1346,431,0
lane2.mp4,2025-04-12,11:50:36,25085,21757,2488,840,0
lane2.mp4,2025-04-12,11:50:49,27926,24472,2604,850,0
lane2.mp4,2025-04-12,11:50:49,27104,23683,2571,850,0
lane2.mp4,2025-04-12,11:50:49,14616,12769,1414,433,0
lane4.mp4,2025-04-12,11:50:53,348,276,35,37,0
lane3.mp4,2025-04-12,11:50:55,67,55,5,3,4
lane2.mp4,2025-04-12,11:50:55,14404,12584,1389,431,0
lane2.mp4,2025-04-12,11:50:57,25508,22165,2503,840,0
lane2.mp4,2025-04-12,11:51:10,14922,13037,1446,439,0
lane2.mp4,2025-04-12,11:51:10,27534,24096,2588,850,0
lane2.mp4,2025-04-12,11:51:10,28321,24851,2620,850,0
lane4.mp4,2025-04-12,11:51:14,652,493,73,80,6
lane2.mp4,2025-04-12,11:51:16,14719,12858,1426,435,0
lane3.mp4,2025-04-12,11:51:16,413,328,38,19,28
lane2.mp4,2025-04-12,11:51:18,25920,22550,2520,850,0
lane2.mp4,2025-04-12,11:51:31,15240,13325,1476,439,0
lane2.mp4,2025-04-12,11:51:32,28701,25209,2639,853,0
lane2.mp4,2025-04-12,11:51:32,27926,24472,2604,850,0
lane4.mp4,2025-04-12,11:51:34,966,708,130,114,14
lane3.mp4,2025-04-12,11:51:37,816,633,70,35,78
lane2.mp4,2025-04-12,11:51:37,15042,13144,1459,439,0
lane2.mp4,2025-04-12,11:51:38,26308,22923,2535,850,0
lane2.mp4,2025-04-12,11:51:52,28321,24851,2620,850,0
lane2.mp4,2025-04-12,11:51:52,29076,25562,2660,854,0
lane2.mp4,2025-04-12,11:51:52,15573,13621,1507,445,0
lane4.mp4,2025-04-12,11:51:54,1272,909,192,155,16
lane2.mp4,2025-04-12,11:51:57,15391,13463,1489,439,0
lane3.mp4,2025-04-12,11:51:58,1219,951,103,51,114
lane2.mp4,2025-04-12,11:51:59,26707,23304,2553,850,0
lane2.mp4,2025-04-12,11:52:13,15858,13873,1534,451,0
lane2.mp4,2025-04-12,11:52:13,29469,25923,2692,854,0
lane2.mp4,2025-04-12,11:52:13,28701,25209,2639,853,0
lane4.mp4,2025-04-12,11:52:15,1582,1108,241,217,16
lane2.mp4,2025-04-12,11:52:19,15712,13744,1521,447,0
lane3.mp4,2025-04-12,11:52:19,1595,1254,132,67,142
lane2.mp4,2025-04-12,11:52:19,27104,23683,2571,850,0
lane2.mp4,2025-04-12,11:52:34,29876,26285,2737,854,0
lane2.mp4,2025-04-12,11:52:34,29076,25562,2660,854,0
lane2.mp4,2025-04-12,11:52:34,16178,14150,1554,474,0
lane4.mp4,2025-04-12,11:52:35,1864,1315,266,267,16
lane2.mp4,2025-04-12,11:52:39,16013,14008,1546,459,0
lane3.mp4,2025-04-12,11:52:39,1995,1571,176,83,165
lane2.mp4,2025-04-12,11:52:41,27534,24096,2588,850,0
lane4.mp4,2025-04-12,11:52:55,2117,1511,288,302,16
lane2.mp4,2025-04-12,11:52:55,29469,25923,2692,854,0
lane2.mp4,2025-04-12,11:52:55,30270,26662,2754,854,0
lane2.mp4,2025-04-12,11:52:55,16484,14413,1574,497,0
lane2.mp4,2025-04-12,11:53:00,16347,14295,1562,490,0
lane3.mp4,2025-04-12,11:53:00,2372,1870,207,99,196
lane2.mp4,2025-04-12,11:53:01,27903,24450,2603,850,0
lane4.mp4,2025-04-12,11:53:15,2343,1699,302,326,16
lane2.mp4,2025-04-12,11:53:16,16762,14649,1603,510,0
lane2.mp4,2025-04-12,11:53:16,29876,26285,2737,854,0
lane2.mp4,2025-04-12,11:53:16,30674,27063,2757,854,0
lane3.mp4,2025-04-12,11:53:21,2753,2198,237,115,203
lane2.mp4,2025-04-12,11:53:21,16653,14556,1593,504,0
lane2.mp4,2025-04-12,11:53:22,28271,24803,2618,850,0
lane2.mp4,2025-04-12,11:53:36,17018,14865,1624,529,0
lane4.mp4,2025-04-12,11:53:36,2581,1872,337,356,16
lane2.mp4,2025-04-12,11:53:37,31047,27423,2770,854,0
lane2.mp4,2025-04-12,11:53:37,30247,26639,2754,854,0
lane2.mp4,2025-04-12,11:53:42,16921,14787,1615,519,0
lane2.mp4,2025-04-12,11:53:42,28594,25109,2633,852,0
lane3.mp4,2025-04-12,11:53:42,3100,2500,266,130,204
lane2.mp4,2025-04-12,11:53:56,17308,15112,1662,534,0
lane4.mp4,2025-04-12,11:53:57,2866,2085,373,392,16
lane2.mp4,2025-04-12,11:53:57,30649,27038,2757,854,0
lane2.mp4,2025-04-12,11:53:58,31471,27823,2794,854,0
lane2.mp4,2025-04-12,11:54:03,28956,25448,2654,854,0
lane2.mp4,2025-04-12,11:54:03,17238,15050,1654,534,0
lane3.mp4,2025-04-12,11:54:04,3473,2815,296,146,216
lane2.mp4,2025-04-12,11:54:17,17613,15366,1707,540,0
lane4.mp4,2025-04-12,11:54:17,3140,2298,398,426,18
lane2.mp4,2025-04-12,11:54:19,31047,27423,2770,854,0
lane2.mp4,2025-04-12,11:54:19,31884,28207,2822,855,0
lane2.mp4,2025-04-12,11:54:23,29317,25785,2678,854,0
lane2.mp4,2025-04-12,11:54:24,17547,15312,1698,537,0
lane3.mp4,2025-04-12,11:54:24,3880,3146,324,166,244
lane2.mp4,2025-04-12,11:54:38,17955,15643,1745,567,0
lane4.mp4,2025-04-12,11:54:38,3389,2468,441,462,18
lane2.mp4,2025-04-12,11:54:39,32285,28591,2838,856,0
lane2.mp4,2025-04-12,11:54:39,31471,27823,2794,854,0
lane2.mp4,2025-04-12,11:54:43,29748,26167,2727,854,0
lane3.mp4,2025-04-12,11:54:45,4341,3528,360,185,268
lane2.mp4,2025-04-12,11:54:45,17932,15624,1742,566,0
lane2.mp4,2025-04-12,11:54:58,18306,15922,1797,587,0
lane4.mp4,2025-04-12,11:54:59,3680,2672,490,500,18
lane2.mp4,2025-04-12,11:55:04,30095,26492,2749,854,0
lane2.mp4,2025-04-12,11:55:04,31862,28185,2822,855,0
lane2.mp4,2025-04-12,11:55:04,32649,28945,2848,856,0
lane2.mp4,2025-04-12,11:55:05,18259,15882,1790,587,0
lane3.mp4,2025-04-12,11:55:05,4729,3863,390,200,276
lane2.mp4,2025-04-12,11:55:19,18662,16222,1850,590,0
lane4.mp4,2025-04-12,11:55:20,3946,2862,532,534,18
lane2.mp4,2025-04-12,11:55:24,32241,28548,2837,856,0
lane2.mp4,2025-04-12,11:55:24,33049,29311,2874,864,0
lane2.mp4,2025-04-12,11:55:25,30474,26866,2754,854,0
lane3.mp4,2025-04-12,11:55:25,5105,4188,426,215,276
lane2.mp4,2025-04-12,11:55:25,18612,16179,1843,590,0
lane2.mp4,2025-04-12,11:55:39,18993,16493,1907,593,0
lane4.mp4,2025-04-12,11:55:40,4200,3048,570,564,18
lane2.mp4,2025-04-12,11:55:45,30847,27233,2760,854,0
lane2.mp4,2025-04-12,11:55:45,33419,29655,2899,865,0
lane2.mp4,2025-04-12,11:55:45,32624,28921,2847,856,0
lane3.mp4,2025-04-12,11:55:46,5510,4545,458,231,276
lane2.mp4,2025-04-12,11:55:47,18972,16476,1904,592,0
lane2.mp4,2025-04-12,11:56:00,19334,16749,1965,620,0
lane4.mp4,2025-04-12,11:56:01,4464,3233,615,598,18
lane2.mp4,2025-04-12,11:56:05,31233,27600,2779,854,0
lane2.mp4,2025-04-12,11:56:06,33800,30002,2933,865,0
lane2.mp4,2025-04-12,11:56:06,33049,29311,2874,864,0
lane2.mp4,2025-04-12,11:56:08,19334,16749,1965,620,0
lane3.mp4,2025-04-12,11:56:08,5917,4899,492,247,279
lane2.mp4,2025-04-12,11:56:22,19644,16991,2020,633,0
lane4.mp4,2025-04-12,11:56:22,4722,3421,657,626,18
lane2.mp4,2025-04-12,11:56:26,33419,29655,2899,865,0
lane2.mp4,2025-04-12,11:56:26,31628,27966,2807,855,0
lane2.mp4,2025-04-12,11:56:26,34165,30316,2982,867,0
lane2.mp4,2025-04-12,11:56:28,19644,16991,2020,633,0
lane3.mp4,2025-04-12,11:56:29,6360,5269,525,265,301
lane4.mp4,2025-04-12,11:56:42,4974,3618,678,660,18
lane2.mp4,2025-04-12,11:56:42,19966,17245,2073,648,0
lane2.mp4,2025-04-12,11:56:47,32012,28329,2828,855,0
lane2.mp4,2025-04-12,11:56:48,34521,30647,3007,867,0
lane2.mp4,2025-04-12,11:56:48,33800,30002,2933,865,0
lane3.mp4,2025-04-12,11:56:49,6752,5613,554,283,302
lane2.mp4,2025-04-12,11:56:49,19987,17261,2076,650,0
lane4.mp4,2025-04-12,11:57:02,5264,3822,729,695,18
lane2.mp4,2025-04-12,11:57:03,20287,17491,2118,678,0
lane2.mp4,2025-04-12,11:57:09,32420,28723,2841,856,0
lane2.mp4,2025-04-12,11:57:09,34901,31009,3025,867,0
lane2.mp4,2025-04-12,11:57:09,34210,30357,2986,867,0
lane3.mp4,2025-04-12,11:57:09,7154,5964,576,301,313
lane2.mp4,2025-04-12,11:57:09,20324,17518,2124,682,0
lane2.mp4,2025-04-12,11:57:25,20606,17747,2151,708,0
lane4.mp4,2025-04-12,11:57:26,5535,4022,766,729,18
lane2.mp4,2025-04-12,11:57:29,34541,30666,3008,867,0
lane2.mp4,2025-04-12,11:57:30,32811,29096,2856,859,0
lane2.mp4,2025-04-12,11:57:30,35255,31341,3047,867,0
lane3.mp4,2025-04-12,11:57:30,7564,6306,606,317,335
lane2.mp4,2025-04-12,11:57:30,20677,17802,2162,713,0
lane4.mp4,2025-04-12,11:57:46,5817,4238,796,765,18
lane2.mp4,2025-04-12,11:57:47,20998,18048,2210,740,0
lane2.mp4,2025-04-12,11:57:50,34901,31009,3025,867,0
lane2.mp4,2025-04-12,11:57:50,35656,31706,3081,869,0
lane2.mp4,2025-04-12,11:57:50,33204,29454,2886,864,0
lane2.mp4,2025-04-12,11:57:51,21066,18101,2219,746,0
lane3.mp4,2025-04-12,11:57:52,8013,6685,640,334,354
lane4.mp4,2025-04-12,11:58:07,6046,4419,812,797,18
lane2.mp4,2025-04-12,11:58:07,21312,18298,2255,759,0
lane2.mp4,2025-04-12,11:58:11,36011,32033,3109,869,0
lane2.mp4,2025-04-12,11:58:11,35205,31295,3043,867,0
lane2.mp4,2025-04-12,11:58:11,33544,29770,2909,865,0
lane2.mp4,2025-04-12,11:58:12,21376,18349,2265,762,0
lane3.mp4,2025-04-12,11:58:12,8352,6996,652,348,356
lane4.mp4,2025-04-12,11:58:27,6254,4592,824,820,18
lane2.mp4,2025-04-12,11:58:27,21579,18518,2294,767,0
lane2.mp4,2025-04-12,11:58:32,36355,32348,3138,869,0
lane2.mp4,2025-04-12,11:58:32,35582,31638,3075,869,0
lane2.mp4,2025-04-12,11:58:32,21652,18579,2302,771,0
lane2.mp4,2025-04-12,11:58:33,33890,30079,2944,867,0
lane3.mp4,2025-04-12,11:58:33,8722,7330,667,363,362
lane4.mp4,2025-04-12,11:58:48,6506,4802,849,837,18
lane2.mp4,2025-04-12,11:58:48,21872,18770,2319,783,0
lane2.mp4,2025-04-12,11:58:52,36699,32669,3161,869,0
lane2.mp4,2025-04-12,11:58:52,35960,31985,3106,869,0
lane2.mp4,2025-04-12,11:58:53,21966,18853,2326,787,0
lane2.mp4,2025-04-12,11:58:53,34230,30375,2988,867,0
lane3.mp4,2025-04-12,11:58:53,9106,7662,686,378,380
lane2.mp4,2025-04-12,11:59:08,22215,19076,2341,798,0
lane4.mp4,2025-04-12,11:59:08,6759,5020,867,854,18
lane2.mp4,2025-04-12,11:59:13,36331,32328,3134,869,0
lane2.mp4,2025-04-12,11:59:13,37088,33035,3184,869,0
lane2.mp4,2025-04-12,11:59:14,34561,30685,3009,867,0
lane2.mp4,2025-04-12,11:59:14,22333,19179,2351,803,0
lane3.mp4,2025-04-12,11:59:14,9461,7971,709,393,388
lane4.mp4,2025-04-12,11:59:28,7035,5252,904,861,18
lane2.mp4,2025-04-12,11:59:29,22532,19346,2366,820,0
lane2.mp4,2025-04-12,11:59:33,37407,33325,3213,869,0
lane2.mp4,2025-04-12,11:59:33,36676,32647,3160,869,0
lane2.mp4,2025-04-12,11:59:34,22641,19443,2373,825,0
lane3.mp4,2025-04-12,11:59:35,9793,8262,731,408,392
lane2.mp4,2025-04-12,11:59:35,34881,30990,3024,867,0
lane4.mp4,2025-04-12,11:59:49,7276,5468,928,862,18
lane2.mp4,2025-04-12,11:59:50,22880,19665,2386,829,0
lane2.mp4,2025-04-12,11:59:54,37766,33647,3250,869,0
lane2.mp4,2025-04-12,11:59:54,37065,33013,3183,869,0
lane2.mp4,2025-04-12,11:59:55,23039,19816,2393,830,0
lane2.mp4,2025-04-12,11:59:55,35205,31295,3043,867,0
lane3.mp4,2025-04-12,11:59:55,10152,8576,750,419,407
lane4.mp4,2025-04-12,12:00:09,7501,5652,958,873,18
lane2.mp4,2025-04-12,12:00:10,23284,20041,2409,834,0
lane2.mp4,2025-04-12,12:00:15,37407,33325,3213,869,0
lane2.mp4,2025-04-12,12:00:15,38128,33981,3278,869,0
lane2.mp4,2025-04-12,12:00:16,35582,31638,3075,869,0
lane2.mp4,2025-04-12,12:00:16,23472,20216,2422,834,0
lane3.mp4,2025-04-12,12:00:17,10502,8892,782,419,409
lane4.mp4,2025-04-12,12:00:30,7720,5842,978,882,18
lane2.mp4,2025-04-12,12:00:31,23676,20407,2431,838,0
lane2.mp4,2025-04-12,12:00:36,37766,33647,3250,869,0
lane2.mp4,2025-04-12,12:00:36,38487,34311,3307,869,0
lane3.mp4,2025-04-12,12:00:37,10911,9245,807,426,433
lane2.mp4,2025-04-12,12:00:37,23890,20612,2439,839,0
lane2.mp4,2025-04-12,12:00:37,35985,32009,3107,869,0
lane2.mp4,2025-04-12,12:00:51,24114,20826,2449,839,0
lane1.mp4,2025-04-12,12:00:50,18,18,0,0,0
lane2.mp4,2025-04-12,12:00:56,38907,34697,3341,869,0
lane2.mp4,2025-04-12,12:00:57,38149,34001,3279,869,0
lane3.mp4,2025-04-12,12:00:58,11369,9652,834,443,440
lane2.mp4,2025-04-12,12:00:58,24359,21055,2464,840,0
lane2.mp4,2025-04-12,12:00:58,36355,32348,3138,869,0
lane2.mp4,2025-04-12,12:01:13,24548,21238,2470,840,0
lane1.mp4,2025-04-12,12:01:14,69,68,1,0,0
lane2.mp4,2025-04-12,12:01:18,39273,35028,3376,869,0
lane2.mp4,2025-04-12,12:01:18,38509,34331,3309,869,0
lane2.mp4,2025-04-12,12:01:19,36699,32669,3161,869,0
lane3.mp4,2025-04-12,12:01:19,11796,10048,858,450,440
lane2.mp4,2025-04-12,12:01:20,24850,21530,2480,840,0
lane2.mp4,2025-04-12,12:01:34,24998,21673,2485,840,0
lane1.mp4,2025-04-12,12:01:34,136,135,1,0,0
lane2.mp4,2025-04-12,12:01:39,38907,34697,3341,869,0
lane2.mp4,2025-04-12,12:01:39,39688,35399,3420,869,0
lane2.mp4,2025-04-12,12:01:39,37065,33013,3183,869,0
lane2.mp4,2025-04-12,12:01:40,25285,21950,2495,840,0
lane3.mp4,2025-04-12,12:01:40,12204,10419,882,463,440
lane2.mp4,2025-04-12,12:01:55,25430,22090,2500,840,0
lane1.mp4,2025-04-12,12:01:55,218,217,1,0,0
lane2.mp4,2025-04-12,12:01:59,39249,35006,3374,869,0
lane2.mp4,2025-04-12,12:01:59,40081,35747,3459,875,0
lane2.mp4,2025-04-12,12:02:00,37388,33308,3211,869,0
lane2.mp4,2025-04-12,12:02:00,25707,22348,2512,847,0
lane3.mp4,2025-04-12,12:02:01,12635,10804,902,476,453
lane2.mp4,2025-04-12,12:02:16,25866,22498,2518,850,0
lane1.mp4,2025-04-12,12:02:17,321,317,4,0,0
lane2.mp4,2025-04-12,12:02:20,40479,36107,3497,875,0
lane2.mp4,2025-04-12,12:02:20,39662,35376,3417,869,0
lane2.mp4,2025-04-12,12:02:20,37724,33607,3248,869,0
lane2.mp4,2025-04-12,12:02:21,26129,22751,2528,850,0
lane3.mp4,2025-04-12,12:02:22,13060,11171,921,487,481
lane2.mp4,2025-04-12,12:02:37,26257,22874,2533,850,0
lane1.mp4,2025-04-12,12:02:38,420,416,4,0,0
lane2.mp4,2025-04-12,12:02:41,40914,36490,3544,880,0
lane2.mp4,2025-04-12,12:02:41,38057,33916,3272,869,0
lane2.mp4,2025-04-12,12:02:41,40081,35747,3459,875,0
lane2.mp4,2025-04-12,12:02:42,26518,23122,2546,850,0
lane3.mp4,2025-04-12,12:02:43,13460,11538,937,503,482
lane2.mp4,2025-04-12,12:02:58,26679,23277,2552,850,0
lane1.mp4,2025-04-12,12:02:59,496,492,4,0,0
lane2.mp4,2025-04-12,12:03:01,40479,36107,3497,875,0
lane2.mp4,2025-04-12,12:03:01,41350,36876,3592,882,0
lane2.mp4,2025-04-12,12:03:02,38422,34252,3301,869,0
lane2.mp4,2025-04-12,12:03:03,26945,23530,2565,850,0
lane3.mp4,2025-04-12,12:03:04,13880,11912,940,519,509
lane2.mp4,2025-04-12,12:03:18,27052,23633,2569,850,0
lane1.mp4,2025-04-12,12:03:19,581,577,4,0,0
lane2.mp4,2025-04-12,12:03:22,40884,36463,3541,880,0
lane2.mp4,2025-04-12,12:03:22,41745,37227,3633,885,0
lane2.mp4,2025-04-12,12:03:23,38759,34561,3329,869,0
lane2.mp4,2025-04-12,12:03:24,27371,23940,2581,850,0
lane3.mp4,2025-04-12,12:03:25,14261,12256,950,533,522
lane2.mp4,2025-04-12,12:03:38,27469,24034,2585,850,0
lane1.mp4,2025-04-12,12:03:40,646,642,4,0,0
lane2.mp4,2025-04-12,12:03:43,42181,37609,3681,891,0
lane2.mp4,2025-04-12,12:03:43,41324,36853,3589,882,0
lane2.mp4,2025-04-12,12:03:44,39136,34903,3364,869,0
lane2.mp4,2025-04-12,12:03:44,27758,24311,2597,850,0
lane3.mp4,2025-04-12,12:03:46,14703,12640,965,549,549
lane2.mp4,2025-04-12,12:03:58,27804,24355,2599,850,0
lane1.mp4,2025-04-12,12:04:01,708,704,4,0,0
lane2.mp4,2025-04-12,12:04:04,42581,37960,3729,892,0
lane2.mp4,2025-04-12,12:04:04,41720,37205,3630,885,0
lane2.mp4,2025-04-12,12:04:04,39469,35204,3396,869,0
lane2.mp4,2025-04-12,12:04:05,28125,24663,2612,850,0
lane3.mp4,2025-04-12,12:04:07,15129,13001,982,564,582
lane2.mp4,2025-04-12,12:04:19,28172,24708,2614,850,0
lane1.mp4,2025-04-12,12:04:21,767,763,4,0,0
lane2.mp4,2025-04-12,12:04:24,42987,38302,3786,899,0
lane2.mp4,2025-04-12,12:04:24,39872,35561,3440,871,0
lane2.mp4,2025-04-12,12:04:25,42154,37586,3678,890,0
lane2.mp4,2025-04-12,12:04:26,28502,25023,2629,850,0
lane3.mp4,2025-04-12,12:04:27,15604,13390,998,580,636
lane2.mp4,2025-04-12,12:04:40,28458,24982,2626,850,0
lane1.mp4,2025-04-12,12:04:42,826,822,4,0,0
lane3.mp4,2025-04-12,12:04:46,43,36,2,2,3
lane2.mp4,2025-04-12,12:04:45,40155,35814,3466,875,0
lane2.mp4,2025-04-12,12:04:46,28770,25272,2644,854,0
lane2.mp4,2025-04-12,12:04:46,42477,37868,3717,892,0
lane3.mp4,2025-04-12,12:04:47,15968,13704,1008,594,662
lane2.mp4,2025-04-12,12:05:01,28860,25356,2650,854,0
lane1.mp4,2025-04-12,12:05:02,911,907,4,0,0
lane3.mp4,2025-04-12,12:05:10,16392,14074,1016,610,692
lane3.mp4,2025-04-12,12:05:10,390,310,37,18,25
lane2.mp4,2025-04-12,12:05:10,29150,25630,2666,854,0
lane2.mp4,2025-04-12,12:05:10,42886,38215,3776,895,0
lane2.mp4,2025-04-12,12:05:10,40555,36175,3503,877,0
lane2.mp4,2025-04-12,12:05:21,29218,25694,2670,854,0
lane1.mp4,2025-04-12,12:05:23,980,976,4,0,0
lane3.mp4,2025-04-12,12:05:31,733,570,64,32,67
lane2.mp4,2025-04-12,12:05:31,29495,25945,2696,854,0
lane3.mp4,2025-04-12,12:05:31,16743,14370,1035,624,714
lane2.mp4,2025-04-12,12:05:32,40942,36514,3547,881,0
lane3.mp4,2025-04-12,12:05:32,21,18,1,1,1
lane2.mp4,2025-04-12,12:05:41,29469,25923,2692,854,0
lane1.mp4,2025-04-12,12:05:44,269,268,1,0,0
lane1.mp4,2025-04-12,12:05:46,1055,1039,14,2,0
lane2.mp4,2025-04-12,12:05:53,41113,36667,3565,881,0
lane3.mp4,2025-04-12,12:05:54,156,124,15,7,10
lane3.mp4,2025-04-12,12:05:54,924,719,78,39,88
lane3.mp4,2025-04-12,12:05:55,16925,14526,1051,631,717
lane2.mp4,2025-04-12,12:05:55,29671,26098,2719,854,0
lane2.mp4,2025-04-12,12:06:03,29595,26030,2711,854,0
lane1.mp4,2025-04-12,12:06:04,962,958,4,0,0
lane1.mp4,2025-04-12,12:06:07,1097,1069,26,2,0
lane2.mp4,2025-04-12,12:06:17,41245,36786,3578,881,0
lane3.mp4,2025-04-12,12:06:17,256,205,25,12,14
lane3.mp4,2025-04-12,12:06:18,1051,824,88,44,95
lane2.mp4,2025-04-12,12:06:18,29803,26216,2733,854,0
lane3.mp4,2025-04-12,12:06:18,17062,14649,1057,636,720
lane1.mp4,2025-04-12,12:06:24,2031,1893,120,18,0
lane2.mp4,2025-04-12,12:06:25,29696,26120,2722,854,0
lane1.mp4,2025-04-12,12:06:29,1132,1097,33,2,0
lane3.mp4,2025-04-12,12:06:40,365,292,35,17,21
lane1.mp4,2025-04-12,12:06:44,2747,2501,215,31,0
lane2.mp4,2025-04-12,12:06:41,29926,26332,2740,854,0
lane3.mp4,2025-04-12,12:06:41,17187,14757,1069,641,720
lane2.mp4,2025-04-12,12:06:45,29901,26309,2738,854,0
lane3.mp4,2025-04-12,12:06:41,1171,915,99,49,108
lane1.mp4,2025-04-12,12:06:52,1212,1164,45,3,0
lane3.mp4,2025-04-12,12:07:05,575,449,52,26,48
lane2.mp4,2025-04-12,12:07:05,1193,1048,80,65,0
lane2.mp4,2025-04-12,12:07:05,29996,26398,2744,854,0
lane2.mp4,2025-04-12,12:07:06,41480,36991,3606,883,0
lane3.mp4,2025-04-12,12:07:11,1290,1006,107,54,123
lane2.mp4,2025-04-12,12:07:11,30044,26443,2747,854,0

lane1.mp4,2025-04-12,12:07:16,1242,1190,49,3,0
lane3.mp4,2025-04-12,12:07:25,733,570,64,32,67
lane2.mp4,2025-04-12,12:07:27,2911,2553,214,144,0
lane2.mp4,2025-04-12,12:07:27,30170,26563,2753,854,0
lane2.mp4,2025-04-12,12:07:27,41669,37160,3624,885,0
lane2.mp4,2025-04-12,12:07:31,30270,26662,2754,854,0
lane3.mp4,2025-04-12,12:07:31,1503,1174,126,63,140
lane3.mp4,2025-04-12,12:07:31,17536,15079,1080,655,722
lane1.mp4,2025-04-12,12:07:36,1363,1287,73,3,0
lane3.mp4,2025-04-12,12:07:46,1123,879,94,47,103
lane2.mp4,2025-04-12,12:07:48,3265,2873,234,158,0
lane2.mp4,2025-04-12,12:07:49,30548,26938,2756,854,0
lane2.mp4,2025-04-12,12:07:49,42070,37514,3669,887,0
lane3.mp4,2025-04-12,12:07:52,1841,1455,158,77,151
lane2.mp4,2025-04-12,12:07:52,30624,27013,2757,854,0
lane3.mp4,2025-04-12,12:07:53,17930,15452,1083,669,726
lane1.mp4,2025-04-12,12:07:57,1498,1404,91,3,0
lane2.mp4,2025-04-12,12:08:09,3474,3064,246,164,0
lane3.mp4,2025-04-12,12:08:09,1339,1045,111,56,127
lane2.mp4,2025-04-12,12:08:11,30751,27138,2759,854,0
lane2.mp4,2025-04-12,12:08:12,42295,37709,3694,892,0
lane3.mp4,2025-04-12,12:08:14,2042,1609,180,85,168
lane2.mp4,2025-04-12,12:08:14,30821,27207,2760,854,0
lane3.mp4,2025-04-12,12:08:14,18147,15659,1083,677,728
lane1.mp4,2025-04-12,12:08:17,1579,1482,93,4,0
lane2.mp4,2025-04-12,12:08:30,3788,3346,269,173,0
lane3.mp4,2025-04-12,12:08:30,1619,1275,134,68,142
lane2.mp4,2025-04-12,12:08:31,31047,27423,2770,854,0
lane2.mp4,2025-04-12,12:08:33,42632,38002,3738,892,0
lane3.mp4,2025-04-12,12:08:34,2348,1850,205,98,195
lane2.mp4,2025-04-12,12:08:34,31155,27526,2775,854,0
lane3.mp4,2025-04-12,12:08:34,18505,15994,1090,690,731
lane1.mp4,2025-04-12,12:08:37,1678,1579,95,4,0
lane2.mp4,2025-04-12,12:08:50,4045,3573,291,181,0
lane3.mp4,2025-04-12,12:08:50,1869,1476,162,78,153
lane2.mp4,2025-04-12,12:08:52,31309,27671,2784,854,0
lane2.mp4,2025-04-12,12:08:55,42886,38215,3776,895,0
lane3.mp4,2025-04-12,12:08:55,2583,2051,223,108,201
lane3.mp4,2025-04-12,12:08:55,18774,16247,1095,700,732
lane2.mp4,2025-04-12,12:08:55,31417,27772,2791,854,0
lane1.mp4,2025-04-12,12:08:58,1756,1653,99,4,0
lane2.mp4,2025-04-12,12:09:10,4373,3865,323,185,0
lane3.mp4,2025-04-12,12:09:11,2183,1721,193,91,178
lane2.mp4,2025-04-12,12:09:13,31658,27994,2809,855,0
lane2.mp4,2025-04-12,12:09:15,43233,38510,3815,908,0
lane3.mp4,2025-04-12,12:09:16,19172,16626,1100,710,736
lane2.mp4,2025-04-12,12:09:16,31790,28115,2820,855,0
lane3.mp4,2025-04-12,12:09:16,2915,2339,251,122,203
lane1.mp4,2025-04-12,12:09:19,1846,1737,105,4,0
lane2.mp4,2025-04-12,12:09:31,4670,4131,341,198,0
lane3.mp4,2025-04-12,12:09:32,2462,1948,213,103,198
lane2.mp4,2025-04-12,12:09:35,31960,28280,2825,855,0
lane3.mp4,2025-04-12,12:09:36,217,173,21,10,13
lane2.mp4,2025-04-12,12:09:36,32067,28382,2830,855,0
lane3.mp4,2025-04-12,12:09:36,19489,16936,1107,710,736
lane3.mp4,2025-04-12,12:09:37,3168,2560,271,133,204
lane1.mp4,2025-04-12,12:09:39,1926,1805,113,8,0
lane2.mp4,2025-04-12,12:09:52,5003,4427,369,207,0
lane3.mp4,2025-04-12,12:09:53,2776,2218,239,116,203
lane2.mp4,2025-04-12,12:09:55,32285,28591,2838,856,0
lane3.mp4,2025-04-12,12:09:56,507,397,46,23,41
lane3.mp4,2025-04-12,12:09:57,19845,17286,1108,715,736
lane2.mp4,2025-04-12,12:09:57,32373,28677,2840,856,0
lane3.mp4,2025-04-12,12:09:58,3498,2835,298,148,217
lane1.mp4,2025-04-12,12:10:01,2023,1886,119,18,0
lane2.mp4,2025-04-12,12:10:13,5286,4686,382,218,0
lane1.mp4,2025-04-12,12:10:13,3,3,0,0,0
lane3.mp4,2025-04-12,12:10:14,3031,2440,261,127,203
lane2.mp4,2025-04-12,12:10:16,32550,28850,2844,856,0
lane3.mp4,2025-04-12,12:10:17,20182,17613,1111,722,736
lane2.mp4,2025-04-12,12:10:17,32649,28945,2848,856,0
lane3.mp4,2025-04-12,12:10:18,790,612,68,34,76
lane3.mp4,2025-04-12,12:10:19,3801,3076,320,163,242
lane1.mp4,2025-04-12,12:10:21,2138,1986,133,19,0
lane2.mp4,2025-04-12,12:10:33,5563,4932,405,226,0
lane1.mp4,2025-04-12,12:10:34,36,35,1,0,0
lane3.mp4,2025-04-12,12:10:35,3306,2678,282,139,207
lane2.mp4,2025-04-12,12:10:37,32863,29144,2859,860,0
lane2.mp4,2025-04-12,12:10:38,32967,29237,2867,863,0
lane3.mp4,2025-04-12,12:10:38,20519,17935,1111,734,739
